"","CNT","Gender","Mothereduc","HmwPC","Books","Cars","IMM","LEARNMINWEEK","ESCS","EMOSUPS","PV10MATH","PV10SCIE"
"29542","ESP",0,5,1,1,4,1,1500,5.4434,2.7892,540.614,516.825
"29543","ESP",0,2,1,0,4,1,1700,5.4248,2.7892,471.15,501.638
"29544","ESP",0,3,1,1,3,1,1650,4.586,2.7892,377.868,440.13
"29545","ESP",1,4,1,0,2,1,1800,5.311,3.6637,402.532,517.125
"29546","ESP",0,3,1,0,2,1,2475,4.2323,1.8621,533.11,495.252
"29547","ESP",1,1,1,1,3,1,1600,6.1303,4.4814,571.432,556.141
"29548","ESP",0,5,0,0,1,1,1595,3.9098,2.3811,370.701,382.491
"29549","ESP",1,1,1,1,3,1,1815,7.5316,4.4814,581.668,535.022
"29550","ESP",0,2,1,1,3,1,1650,6.7524,2.7892,507.374,516.578
"29551","ESP",0,2,1,0,2,1,1760,4.6905,4.0832,445.038,475.629
"29552","ESP",1,1,1,1,3,1,2220,7.0481,2.7892,506.481,607.679
"29553","ESP",1,3,1,1,3,1,1650,4.2211,4.0832,444.078,489.557
"29554","ESP",1,4,1,1,3,1,1650,4.1648,4.4814,551.671,567.615
"29555","ESP",1,3,1,0,3,0,2100,4.565,3.6595,579.202,508.901
"29556","ESP",1,1,1,1,2,1,1250,6.0859,2.2621,517.045,492.67
"29557","ESP",0,2,1,1,3,1,1650,6.0996,4.4814,616.671,582.707
"29558","ESP",0,2,1,1,3,1,1800,7.1456,1.7757,520.741,579.384
"29559","ESP",0,3,1,1,2,0,1265,5.6313,4.4814,465.812,445.932
"29560","ESP",1,2,1,1,3,1,1925,6.1952,2.7892,360.457,376.425
"29561","ESP",0,1,1,0,3,1,1925,6.9094,4.4814,495.179,438.118
"29562","ESP",1,3,1,1,2,1,500,5.3975,4.4814,457.513,423.309
"29563","ESP",1,2,1,1,3,1,1500,6.9055,4.4814,557.627,478.184
"29564","ESP",0,3,1,1,4,1,1925,4.6651,1,544.108,607.79
"29565","ESP",0,2,0,1,1,0,660,4.5849,3.6637,390.728,433.333
"29566","ESP",0,1,1,1,2,1,1650,6.7269,2.7892,616.026,524.046
"29567","ESP",1,1,1,1,3,1,1800,7.1108,4.4814,581.315,533.049
"29568","ESP",0,1,1,1,3,1,1550,7.0643,2.7892,593.111,588.584
"29569","ESP",0,3,1,1,3,1,2750,4.9079,2.7768,447.871,424.085
"29570","ESP",1,2,1,0,4,1,1705,7.2186,2.3811,336.27,369.811
"29571","ESP",1,1,1,1,3,1,2310,7.3364,4.4814,556.538,611.815
"29572","ESP",0,1,1,1,2,1,1705,5.3605,3.809,542.849,505.396
"29573","ESP",1,2,1,1,3,1,1550,7.3066,4.4814,398.021,412.699
"29574","ESP",1,4,1,1,2,1,2750,4.555,3.9497,420.38,440.218
"29575","ESP",1,4,1,1,3,1,550,4.2939,1.587,436.118,534.227
"29576","ESP",1,1,1,1,3,1,1500,4.8677,4.4814,476.61,500.166
"29577","ESP",0,1,1,1,3,1,1500,6.7249,4.4814,505.858,587.224
"29578","ESP",1,1,1,1,3,1,1700,6.8607,1,494.065,474.738
"29579","ESP",0,3,1,1,3,1,1650,5.3614,2.7892,301.863,319.526
"29580","ESP",0,3,1,1,3,1,1800,6.2619,2.7892,509.692,608.942
"29581","ESP",1,1,1,1,4,1,1350,6.3917,4.4814,362.176,351.28
"29582","ESP",1,2,1,1,4,1,1600,6.9221,2.7892,572.177,604.872
"29583","ESP",1,3,1,1,3,1,1980,4.6192,4.4814,463.427,476.868
"29584","ESP",0,1,1,1,3,1,1890,6.9969,4.4814,560.947,579.908
"29585","ESP",1,1,0,1,2,1,2400,6.7405,4.4814,546.787,616.78
"29586","ESP",1,3,1,1,3,1,1650,4.5875,2.7892,598.358,530.975
"29587","ESP",1,3,1,1,3,1,1650,7.0139,4.4814,481.16,485.199
"29588","ESP",0,1,1,1,2,1,2310,7.2973,3.6595,499.586,542.247
"29589","ESP",0,4,1,1,1,1,1705,3.8298,3.6595,686.088,601.323
"29590","ESP",0,3,0,1,1,0,2800,3.9347,2.7892,324.294,426.732
"29591","ESP",0,3,1,1,3,1,1760,4.7184,4.4814,503.429,433.268
"29592","ESP",0,1,1,0,3,1,1860,7.8476,2.2599,527.274,488.316
"29593","ESP",0,1,1,1,3,1,880,5.5109,4.4814,552.063,584.137
"29594","ESP",0,1,1,1,2,1,1705,5.7273,4.0832,546.982,512.047
"29595","ESP",1,1,1,1,2,1,1925,7.2552,2.7892,626.154,582.301
"29596","ESP",0,4,1,1,3,1,1705,4.2876,4.4814,524.594,447.278
"29597","ESP",1,5,1,1,4,0,2255,5.6849,4.4814,363.601,371.365
"29598","ESP",0,1,1,1,3,1,2800,6.4241,4.4814,433.509,547.278
"29599","ESP",1,5,1,1,3,0,2750,3.7916,2.3811,492.737,485.636
"29600","ESP",0,3,1,1,3,1,540,5.7851,2.7892,406.979,392.958
"29601","ESP",1,1,1,1,4,1,1500,6.904,2.7892,611.202,506.836
"29602","ESP",1,2,1,1,3,1,1860,6.961,4.4814,611.931,631.738
"29603","ESP",1,1,1,1,3,1,1155,6.1432,4.4814,662.085,615.254
"29604","ESP",0,1,1,1,2,1,1760,6.2246,2.8029,444.618,416.249
"29605","ESP",0,3,1,1,3,1,1650,4.885,2.7892,495.603,492.28
"29606","ESP",0,1,0,1,3,1,1600,6.4271,4.4814,633.423,547.388
"29607","ESP",0,1,1,1,3,1,1650,7.3003,2.7892,624.441,636.576
"29608","ESP",0,3,1,1,3,1,1650,5.333,3.6637,493.062,473.042
"29609","ESP",1,1,1,1,3,1,1650,6.6931,4.4814,643.288,597.557
"29610","ESP",1,2,1,1,3,1,1305,5.7831,4.4814,436.961,471.486
"29611","ESP",1,5,1,1,3,1,2100,4.1574,2.7892,398.312,470.831
"29612","ESP",1,4,1,0,2,1,1870,6.1544,2.7892,549.708,562.309
"29613","ESP",0,2,1,0,3,1,2200,6.134,4.4814,597.281,557.695
"29614","ESP",1,2,1,0,3,1,1550,6.6845,3.9497,523.208,574.437
"29615","ESP",1,1,1,1,2,1,1600,5.9296,2.0554,444.902,423.838
"29616","ESP",1,2,1,1,2,1,1950,5.7292,4.0832,573.921,462.594
"29617","ESP",0,1,1,1,4,1,1760,7.5154,2.7892,411.938,456.29
"29618","ESP",0,1,1,0,3,1,1600,7.0736,2.3811,550.594,532.633
"29619","ESP",1,2,1,1,3,1,1500,6.1635,4.4814,558.172,501.09
"29620","ESP",0,4,1,1,3,1,1800,6.4973,4.4814,671.005,679.117
"29621","ESP",0,2,0,0,3,1,1650,5.9014,2.7892,500.029,516.488
"29622","ESP",1,2,1,1,3,1,1500,5.6604,2.0554,368.999,349.205
"29623","ESP",1,1,1,1,4,1,1375,7.5594,2.3811,508.82,530.359
"29624","ESP",1,3,1,1,2,1,1600,4.94,2.7892,590.254,576.648
"29625","ESP",0,1,1,1,3,1,1500,7.8216,4.4814,660.404,619.803
"29626","ESP",0,4,1,1,2,1,1705,4.6995,2.0529,586.806,550.249
"29627","ESP",1,2,1,1,3,1,1800,5.0896,4.4814,385.883,371.397
"29628","ESP",0,3,1,1,4,1,1500,5.876,2.2621,568.386,538.199
"29629","ESP",1,1,1,0,2,0,1650,6.8886,4.4814,474.652,478.251
"29630","ESP",1,1,1,1,3,1,1750,7.1575,2.7892,559.424,500.706
"29631","ESP",1,1,1,1,2,1,605,6.0355,2.7892,373.01,437.108
"29632","ESP",1,1,1,1,4,1,1500,5.684,4.4814,421.725,438.956
"29633","ESP",0,3,1,1,3,1,1860,6.2122,4.087,426.534,454.072
"29634","ESP",0,1,1,1,3,1,1500,5.8666,1.8621,291.522,363.291
"29635","ESP",0,1,1,1,3,1,1925,6.305,4.0832,403.255,454.597
"29636","ESP",1,4,1,0,2,0,2400,4.3539,1,412.755,480.405
"29637","ESP",1,2,1,0,2,1,1700,4.6029,1.8668,478.371,516.479
"29638","ESP",0,1,1,0,3,1,1500,6.1152,4.0832,606,652.522
"29639","ESP",0,2,1,0,2,1,2420,5.4508,4.4814,419.825,399.348
"29640","ESP",1,2,1,1,3,1,550,6.9587,4.4814,436.721,580.824
"29641","ESP",0,1,1,1,4,1,1650,7.1784,3.4692,603.727,560.312
"29642","ESP",1,1,1,1,3,1,1430,7.5643,2.7768,558.848,502.264
"29643","ESP",0,3,1,0,2,1,1540,5.6852,4.4814,499.414,558.204
"29644","ESP",0,1,1,0,2,1,1650,5.6182,4.4814,417.105,427.892
"29645","ESP",0,1,1,1,2,1,1705,6.4088,2.7892,672.858,692.844
"29646","ESP",1,1,1,1,3,1,1500,5.7871,4.4814,572.617,513.599
"29647","ESP",1,3,0,1,3,1,2255,4.5029,2.3811,293.928,354.601
"29648","ESP",1,1,1,1,3,1,1650,8.0093,4.4814,618.973,596.111
"29649","ESP",0,1,1,1,2,0,1600,5.3412,2.7892,570.504,503.614
"29650","ESP",0,1,1,1,3,1,1000,6.6857,2.7892,477.292,452.709
"29651","ESP",1,1,1,1,3,1,1650,6.0523,3.9497,550.011,469.35
"29652","ESP",1,2,1,0,3,1,1595,5.158,3.9497,537.647,417.967
"29653","ESP",1,1,1,0,2,0,2310,6.132,2.0554,433.172,457.932
"29654","ESP",0,1,1,1,3,1,1650,7.2068,2.7892,605.399,571.454
"29655","ESP",0,1,1,0,2,1,1800,6.8079,2.5346,599.469,562.465
"29656","ESP",0,3,1,0,3,1,1705,6.7796,2.7892,430.395,321.584
"29657","ESP",0,2,1,0,3,0,1800,5.0158,1,459.626,548.07
"29658","ESP",1,1,1,1,2,1,1800,7.046,1,595.814,569.488
"29659","ESP",1,3,1,1,2,1,1705,4.4526,3.9497,433.096,476.035
"29660","ESP",0,1,1,1,3,1,1800,7.2951,4.4814,565.899,559.417
"29661","ESP",0,1,1,1,4,1,1550,5.2146,3.6637,592.343,565.032
"29662","ESP",0,3,1,1,2,1,2160,5.9191,2.7892,477.329,415.16
"29663","ESP",1,1,1,1,3,1,605,6.7055,3.9497,614.725,634.951
"29664","ESP",0,4,1,1,2,1,1650,4.8224,4.4814,401.329,464.598
"29665","ESP",0,2,1,1,3,1,2340,6.215,4.4814,508.1,486.415
"29666","ESP",0,1,1,1,2,1,1800,4.8763,2.5346,393.491,418.089
"29667","ESP",1,1,1,1,2,1,1500,5.0805,4.4814,384.691,388.159
"29668","ESP",1,2,1,0,2,1,1500,4.9093,4.4814,530.355,518.673
"29669","ESP",0,5,1,1,3,0,1500,4.2168,1.8644,407.365,450.037
"29670","ESP",0,1,1,1,3,1,1500,5.88,4.4814,656.089,636.127
"29671","ESP",1,1,1,1,2,1,2520,5.5169,4.4814,519.558,429.271
"29672","ESP",0,1,0,1,3,1,1650,6.727,2.7892,637.635,548.824
"29673","ESP",0,1,1,1,3,1,2100,6.3526,4.4814,548.951,562.693
"29674","ESP",0,1,1,1,2,1,1500,6.1447,4.4814,470.821,422.996
"29675","ESP",0,3,1,0,3,1,1650,5.5409,2.0554,524.528,588.701
"29676","ESP",1,1,1,0,3,1,1650,6.3888,2.2621,471.433,549.345
"29677","ESP",1,3,1,1,2,1,1800,5.9742,2.7892,535.776,568.886
"29678","ESP",1,1,1,1,3,1,2000,6.3236,2.7892,445.53,396.335
"29679","ESP",1,5,1,1,2,1,1500,3.8667,2.7892,467.798,447.756
"29680","ESP",0,1,1,1,3,1,1650,6.2478,4.4814,509.11,520.028
"29681","ESP",1,3,1,1,3,1,1350,4.9979,2.7892,551.276,651.169
"29682","ESP",1,1,0,1,2,1,2310,5.3331,2.7892,472.785,506.229
"29683","ESP",1,1,1,1,3,0,1650,5.8556,3.809,566.467,575.938
"29684","ESP",0,1,1,0,3,1,1650,6.8444,3.9497,583.429,537.536
"29685","ESP",1,3,1,1,2,0,1760,5.1572,4.4814,585.427,549.264
"29686","ESP",0,1,1,0,3,1,1650,5.5608,4.4814,449.499,531.54
"29687","ESP",1,3,1,1,2,1,1800,6.0257,3.9497,608.861,519.224
"29688","ESP",0,1,1,1,3,1,1750,7.1454,4.4814,534.537,486.87
"29689","ESP",1,2,1,1,3,1,1500,6.8472,4.4814,328.983,518.962
"29690","ESP",0,4,1,0,2,1,1650,3.6836,4.4814,366.447,475.107
"29691","ESP",1,1,1,1,3,1,1600,6.2149,4.0832,500.868,487.063
"29692","ESP",1,2,1,1,3,1,1650,6.5977,4.4814,577.357,594.697
"29693","ESP",1,1,1,1,3,1,2500,6.1565,4.4814,550.803,557.069
"29694","ESP",0,1,1,1,3,1,1650,5.388,4.4814,448.908,453.002
"29695","ESP",0,2,1,1,3,1,1800,6.3403,2.7892,578.532,523.951
"29696","ESP",0,3,1,1,2,1,1650,4.7378,2.1548,508.652,421.402
"29697","ESP",0,1,1,1,3,1,1650,7.8133,4.4814,592.401,494.911
"29698","ESP",0,1,0,0,2,1,1365,6.6427,1.8621,481.382,461.185
"29699","ESP",0,4,1,1,3,1,1650,5.5105,4.4814,565.967,537.353
"29700","ESP",1,1,1,1,1,1,1485,4.6753,2.1521,536.719,494.782
"29701","ESP",1,1,1,1,3,1,1650,7.6769,3.9497,567.577,562.792
"29702","ESP",0,1,1,1,3,1,1650,7.0872,4.4814,412.201,403.263
"29703","ESP",0,2,1,1,2,1,1800,5.9193,2.7892,585.915,662.455
"29704","ESP",0,1,1,1,3,1,1750,7.4347,4.4814,549.885,554.158
"29705","ESP",1,2,1,1,2,1,1650,6.2825,4.4814,532.058,512.236
"29706","ESP",0,2,1,1,3,1,2940,6.0476,3.6595,720.76,686.127
"29707","ESP",0,1,1,1,2,1,1815,7.6621,3.6637,557.631,488.138
"29708","ESP",0,1,1,1,3,1,1900,6.4686,2.5301,634.872,603.831
"29709","ESP",1,3,1,1,3,1,1925,4.4946,2.7892,527.018,453.757
"29710","ESP",1,1,1,1,3,1,1045,7.5342,4.4814,542.714,605.246
"29711","ESP",1,2,0,0,1,0,935,4.7772,2.7892,466.277,519.03
"29712","ESP",0,1,1,1,3,1,2580,7.3125,3.9497,594.598,502.665
"29713","ESP",1,1,1,1,3,1,1595,6.6706,2.7892,469.11,517.887
"29714","ESP",0,1,1,1,4,1,1925,6.0924,2.0554,417.957,445.147
"29715","ESP",1,3,1,0,2,1,1210,5.7976,4.4814,514.312,504.03
"29716","ESP",0,2,1,1,4,1,1650,5.7718,2.3811,546.292,548.507
"29717","ESP",1,1,1,1,3,1,2880,6.786,4.4814,423.037,569.456
"29718","ESP",1,1,1,1,1,1,1440,6.0556,4.0832,418.288,412.554
"29719","ESP",0,3,1,1,3,1,1650,5.317,4.4814,511.65,516.345
"29720","ESP",1,2,1,1,2,1,1650,6.6193,4.087,646.679,546.13
"29721","ESP",0,1,1,1,2,0,1650,4.8764,2.3777,543.373,491.549
"29722","ESP",0,1,1,1,2,1,1500,5.6325,4.4814,551.37,447.134
"29723","ESP",0,2,1,1,2,1,1050,5.5795,3.6637,411.461,454.191
"29724","ESP",0,1,1,1,2,1,1600,6.3406,2.7892,559.69,559.698
"29725","ESP",1,2,1,0,3,1,1760,5.1364,4.4814,551.243,604.03
"29726","ESP",0,2,1,1,3,1,1650,6.551,4.4814,556.003,478.259
"29727","ESP",0,1,1,1,3,1,2310,7.1596,2.7892,596.512,568.433
"29728","ESP",1,1,1,1,3,1,1925,7.4212,2.7892,620.81,450.443
"29729","ESP",1,1,1,1,2,1,1800,6.291,4.4814,488.211,468.912
"29730","ESP",1,4,1,1,3,1,1650,4.0175,4.4814,305.717,355.674
"29731","ESP",1,2,1,1,2,1,1500,6.717,2.7892,488.858,490.839
"29732","ESP",0,2,1,1,2,1,1650,4.9677,1.8644,560.774,594.959
"29733","ESP",0,1,1,1,4,1,1500,6.9052,4.4814,464.921,482.486
"29734","ESP",0,1,1,1,4,1,1870,6.8276,4.4814,527.684,555.953
"29735","ESP",0,1,1,1,4,1,1650,8.7674,2.7892,464.074,427.603
"29736","ESP",1,1,1,1,3,1,1500,6.2968,4.4814,519.63,421.013
"29737","ESP",1,1,0,1,2,1,1650,6.2949,1.8644,519.114,440.591
"29738","ESP",0,1,1,1,3,1,1925,7.3,2.7892,529.566,536.055
"29739","ESP",1,1,1,1,2,1,1705,7.1793,3.6637,564.092,658.811
"29740","ESP",0,3,1,1,2,1,1500,6.969,2.7892,497.012,546.783
"29741","ESP",0,1,1,1,4,1,1750,7.8359,4.4814,534.842,409.658
"29742","ESP",1,1,1,1,3,1,1800,5.6306,4.4814,484.273,505.134
"29743","ESP",1,2,1,0,2,1,1650,6.0759,4.4814,518.127,586.046
"29744","ESP",1,2,1,1,3,1,1650,6.6243,2.7892,489.874,448.685
"29745","ESP",1,1,1,1,3,1,1650,6.7,4.087,525.698,516.911
"29746","ESP",0,1,1,1,3,1,1600,6.8301,2.7768,582.115,569.018
"29747","ESP",0,1,1,0,3,1,1650,6.8991,4.4814,550.884,565.898
"29748","ESP",0,3,1,0,3,1,1350,4.6112,2.7892,491.447,530.249
"29749","ESP",0,1,1,1,2,1,1860,6.513,4.4814,535.047,595.214
"29750","ESP",1,1,1,1,2,0,1350,5.5198,3.6637,468.523,440.99
"29751","ESP",0,1,1,1,3,1,1500,5.8055,2.7892,404.694,412.778
"29752","ESP",1,4,1,1,3,1,1800,4.0082,2.3811,467.798,593.567
"29753","ESP",1,1,1,0,2,1,1925,5.8851,2.7892,597.92,663.982
"29754","ESP",1,2,1,0,1,0,2200,5.5242,1,381.472,522.824
"29755","ESP",0,1,1,0,3,1,1540,6.7825,4.4814,510.972,524.981
"29756","ESP",1,1,1,0,1,1,1500,5.0925,4.087,455.518,400.186
"29757","ESP",1,2,1,0,3,1,1650,6.0632,3.9497,495.555,525.348
"29758","ESP",1,2,1,1,3,1,1650,5.9835,4.4814,478.417,477.204
"29759","ESP",1,1,1,1,4,1,1800,7.3318,2.7892,623.699,590.268
"29760","ESP",1,3,1,0,3,1,1650,4.2686,4.4814,386.826,406.885
"29761","ESP",0,1,1,1,2,1,1650,6.6841,4.4814,569.291,646.747
"29762","ESP",1,2,1,0,2,1,1700,6.2656,2.7892,489.582,465.21
"29763","ESP",0,1,1,0,3,1,950,5.5873,1.587,466.789,457.381
"29764","ESP",0,3,0,1,4,1,1650,4.5122,2.1521,559.506,568.92
"29765","ESP",0,1,1,1,3,1,1650,4.9899,2.7892,616.642,615.917
"29766","ESP",1,3,1,1,4,1,1600,5.3312,2.3811,561.795,553.613
"29767","ESP",1,1,1,1,2,1,1760,7.0407,2.0554,593.794,595.819
"29768","ESP",0,1,1,1,2,1,1650,5.2397,1.4781,421.37,450.876
"29769","ESP",0,1,1,0,3,1,2500,4.8969,4.4814,493.131,524.745
"29770","ESP",1,1,0,0,2,1,1500,4.5154,2.7768,520.537,414.102
"29771","ESP",1,2,1,0,3,1,1870,6.3217,4.4814,365.452,436.001
"29772","ESP",1,2,1,1,4,1,1550,6.5701,4.4814,602.105,644.315
"29773","ESP",1,1,1,1,4,1,1705,7.5165,2.7768,479.924,517.708
"29774","ESP",1,1,1,1,4,1,1650,6.0177,1.8644,515.908,554.047
"29775","ESP",1,1,1,1,3,1,1500,6.8345,2.1521,580.147,394.091
"29776","ESP",1,1,1,0,3,0,1650,5.5558,2.7892,380.253,376.33
"29777","ESP",0,2,1,1,2,1,1500,5.8149,4.4814,448.766,488.756
"29778","ESP",1,2,1,1,3,1,1650,6.1058,4.4814,513.734,612.139
"29779","ESP",0,1,1,0,3,1,1650,5.6108,2.7892,422.613,349.833
"29780","ESP",0,1,1,1,3,1,1800,7.1957,4.4814,443.214,460.692
"29781","ESP",0,1,1,0,3,1,1600,5.6287,4.4814,481.621,375.181
"29782","ESP",1,1,1,1,4,1,1980,5.6188,3.6595,522.199,500.219
"29783","ESP",0,4,1,0,3,1,1800,3.9842,4.4814,552.967,481.444
"29784","ESP",1,1,1,1,3,1,1760,7.6595,2.7892,571.956,567.954
"29785","ESP",0,1,1,0,2,1,1350,7.0577,3.9497,464.433,401.897
"29786","ESP",0,1,1,1,1,1,1650,5.59,3.6595,420.504,408.894
"29787","ESP",0,1,1,1,2,1,1500,7.1813,4.4814,521.629,599.879
"29788","ESP",0,1,1,1,3,1,1650,7.0745,2.7892,692.385,622.701
"29789","ESP",1,1,1,1,3,1,1870,7.3096,4.4814,508.652,503.027
"29790","ESP",0,1,1,1,2,1,2310,7.0276,2.1521,557.408,633.97
"29791","ESP",0,2,1,0,3,1,1815,4.4868,3.6595,535.316,547.714
"29792","ESP",0,4,1,1,2,1,1650,4.0646,2.2651,637.211,632.597
"29793","ESP",0,4,1,1,3,1,1920,3.9967,3.6595,412.381,437.468
"29794","ESP",1,5,1,1,3,1,1650,4.5844,3.9497,550.286,566.103
"29795","ESP",1,1,1,1,3,1,1705,7.3904,2.7892,547.319,522.788
"29796","ESP",1,1,1,1,2,1,1800,5.8006,3.4692,530.854,551.925
"29797","ESP",0,2,1,1,3,1,1375,6.7979,2.7892,567.472,551.788
"29798","ESP",0,1,1,1,4,1,2695,7.5782,4.4814,389.706,433.285
"29799","ESP",1,1,1,1,3,1,1760,6.5143,2.3811,500.441,518.201
"29800","ESP",1,3,1,1,4,0,740,6.3789,4.4814,331.145,397.393
"29801","ESP",1,3,1,0,2,1,1650,4.807,3.6637,405.269,335.741
"29802","ESP",0,1,0,1,3,1,1600,6.701,4.4814,617.172,627.958
"29803","ESP",0,1,1,1,4,1,1600,7.3448,2.3777,526.217,556.135
"29804","ESP",0,1,0,0,1,1,2160,5.4796,2.1521,396.326,483.83
"29805","ESP",1,1,1,0,2,1,1500,6.5763,2.7892,482.686,511.964
"29806","ESP",1,3,1,1,2,1,1600,5.4757,2.7892,403.801,453.897
"29807","ESP",1,2,1,1,3,1,2475,6.6155,2.7768,478.1,472.036
"29808","ESP",1,2,0,1,2,1,1350,5.5972,4.4814,435.305,363.028
"29809","ESP",1,1,1,1,3,1,2640,7.0064,2.3744,526.653,437.778
"29810","ESP",0,3,0,1,3,1,1800,5.2718,2.7892,527.915,465.05
"29811","ESP",0,1,1,1,3,1,1650,6.9557,4.0832,456.937,497.031
"29812","ESP",0,1,1,1,2,1,1500,7.2778,4.4814,571.807,580.93
"29813","ESP",1,1,1,1,2,1,1870,6.0396,4.4814,395.694,447.773
"29814","ESP",0,3,1,0,4,1,1650,6.7655,2.7892,602.055,591.39
"29815","ESP",1,3,1,1,4,1,1650,6.3477,4.4814,512.606,388.423
"29816","ESP",0,1,1,1,3,1,1700,6.8684,4.4814,591.222,589.016
"29817","ESP",0,1,1,1,3,1,1750,6.2866,2.7892,511.428,522.37
"29818","ESP",0,1,1,1,4,1,1650,5.8277,4.4814,573.033,592.738
"29819","ESP",1,1,1,0,3,1,1000,5.6171,2.7892,494.828,455.938
"29820","ESP",0,2,1,1,4,1,2310,6.1462,2.7892,431.827,428.825
"29821","ESP",0,1,1,0,2,1,1395,6.7844,3.9497,522.376,557.834
"29822","ESP",1,3,0,0,3,1,1540,4.4325,4.4814,468.476,437.721
"29823","ESP",1,1,1,1,2,1,1650,7.0192,4.4814,561.461,538.113
"29824","ESP",0,2,1,0,3,1,1375,5.7899,2.0554,642.811,611.874
"29825","ESP",1,3,0,0,2,1,1320,5.0781,4.4814,447.06,384.665
"29826","ESP",1,1,1,1,3,1,1800,7.0847,4.4814,545.204,516.167
"29827","ESP",1,1,1,1,1,1,1320,6.025,2.2621,484.978,610.506
"29828","ESP",0,2,1,1,2,1,1925,6.3924,4.4814,586.925,510.807
"29829","ESP",1,1,1,1,4,1,1650,7.6077,2.7892,563.73,566.206
"29830","ESP",0,1,1,0,2,1,1650,5.1463,1.8644,553.858,615.614
"29831","ESP",1,1,0,1,3,1,1705,6.3413,3.9497,526.787,411.714
"29832","ESP",1,1,1,0,3,1,1600,6.4278,4.4814,380.26,469.056
"29833","ESP",0,1,1,1,1,1,2700,5.452,2.3811,596.233,543.148
"29834","ESP",1,2,1,1,2,1,1500,5.7309,2.7892,497.785,470.11
"29835","ESP",1,1,1,1,2,1,2530,6.8715,4.4814,544.685,493.884
"29836","ESP",1,1,1,1,3,1,1650,4.6671,3.6595,448.099,405.557
"29837","ESP",0,1,1,1,4,1,2100,6.0745,4.4814,553.176,503.201
"29838","ESP",0,1,1,1,3,1,1650,7.0644,4.4814,599.13,597.212
"29839","ESP",0,3,1,1,3,1,2200,7.242,3.9497,557.234,573.406
"29840","ESP",0,1,1,1,4,1,1650,7.1366,4.4814,596.589,602.242
"29841","ESP",1,1,1,1,3,1,1500,6.9157,4.4814,533.013,460.878
"29842","ESP",0,4,1,0,3,1,1485,4.5838,3.6637,530.066,501.365
"29843","ESP",1,3,1,1,3,1,1500,5.7711,4.4814,337.452,451.903
"29844","ESP",0,1,1,1,2,0,1540,6.5867,4.4814,492.902,496.314
"29845","ESP",1,1,1,1,2,1,1600,6.7336,4.4814,560.923,638.185
"29846","ESP",1,1,1,1,3,1,1600,6.0914,2.7892,525.637,520.428
"29847","ESP",0,1,1,1,2,1,1925,7.5126,4.087,574.757,594.031
"29848","ESP",1,1,1,1,3,1,1650,6.65,4.087,557.433,586.523
"29849","ESP",1,2,1,1,4,1,2100,6.16,3.6595,564.611,592.092
"29850","ESP",1,1,1,1,2,1,1750,4.6784,4.4814,585.93,532.715
"29851","ESP",1,3,1,0,3,1,1650,4.27,3.6637,338.226,436.53
"29852","ESP",0,3,1,1,2,1,1650,5.7493,4.4814,594.187,540.696
"29853","ESP",1,2,1,1,3,1,1870,6.2707,2.0554,603.384,682.575
"29854","ESP",0,2,1,1,3,1,1500,5.3479,4.4814,555.46,564.091
"29855","ESP",0,1,1,1,3,0,1650,6.0453,4.4814,437.287,435.686
"29856","ESP",1,2,1,1,3,1,1750,7.9536,4.4814,575.88,568.735
"29857","ESP",0,4,1,1,3,1,1500,5.8825,2.7892,409.408,370.154
"29858","ESP",1,1,1,1,3,1,1750,6.8848,2.7892,667.062,631.545
"29859","ESP",1,1,1,1,3,1,1265,7.1819,4.4814,473.014,469.795
"29860","ESP",0,1,0,1,2,1,1500,6.2023,4.0832,533.872,460.887
"29861","ESP",0,1,1,0,3,1,1760,6.561,2.0579,514.24,517.448
"29862","ESP",0,1,1,1,3,1,1705,7.0958,4.4814,591.009,579.871
"29863","ESP",1,1,1,1,3,1,1925,6.239,1.8644,446.147,468.333
"29864","ESP",1,1,1,1,2,1,1500,7.0338,4.4814,564.149,476.526
"29865","ESP",1,3,1,0,3,1,2610,4.1269,4.4814,345.107,337.151
"29866","ESP",0,2,1,1,3,1,1800,5.4592,2.7892,571.886,582.332
"29867","ESP",1,1,1,1,3,1,1650,6.7611,2.3777,581.597,599.348
"29868","ESP",0,1,1,0,2,1,1705,6.229,4.4814,522.807,551.323
"29869","ESP",1,1,1,1,3,1,1900,5.5111,4.4814,626.957,640.665
"29870","ESP",1,1,1,1,2,0,1650,6.674,4.087,504.29,570.275
"29871","ESP",0,1,1,1,3,1,1815,7.1549,2.7892,674.034,651.879
"29872","ESP",0,1,1,1,3,0,2310,7.4373,4.4814,412.103,429.504
"29873","ESP",0,4,1,1,2,1,1760,3.9848,2.7892,483.763,509.168
"29874","ESP",0,1,1,1,2,1,1650,5.5731,1.8644,441.561,391.853
"29875","ESP",1,1,0,1,3,1,1650,5.5721,2.2621,473.749,504.342
"29876","ESP",1,1,1,0,4,0,1705,6.1202,4.087,604.651,542.193
"29877","ESP",0,5,1,0,1,1,1015,3.9645,2.159,409.185,303.467
"29878","ESP",1,1,1,1,4,1,1550,7.1399,4.4814,459.264,544.682
"29879","ESP",0,4,1,1,2,1,2100,3.9372,2.2621,621.775,549.479
"29880","ESP",0,3,1,0,2,0,1650,5.3164,1.7733,347.163,413.503
"29881","ESP",0,2,1,0,3,1,1650,5.9494,2.7892,511.345,428.907
"29882","ESP",0,1,1,1,4,1,1650,5.7749,4.4814,564.54,545.982
